npm_mahasiswa,jenis_semester,tahun_semester,kode_kelas,kode_matkul,nama_matkul,sks_matakuliah,total_hadir,total_pertemuan,total_terlaksana,total_tidak_hadir,kode_nilai,kategori_matakuliah
2131144,genap,2023,6DKVB,SIL0139,Lab. Desain Kreatif,1,8,8,8,0,,Design
2131144,genap,2023,6DKVB,SI00244,Etika Profesi Sistem Informasi,3,12,14,13,0,,Ethics
2131144,genap,2023,6SIMA,SI00230,Kerja Praktek,6,0,0,0,0,A,Tugas Akhir
2131145,genap,2023,6PSIA,SI00286,Pengembangan Aplikasi Mobile,3,12,14,12,0,,Mobile Development
2131145,genap,2023,6PSIA,SI00244,Etika Profesi Sistem Informasi,3,11,14,14,3,,Ethics
2131145,genap,2023,6PSIA,SIL0136,Lab. Business Intelligence,1,6,8,8,2,,Machine Learning
2131145,genap,2023,6PSIA,SI00288,Business Intelligence,3,11,14,14,3,,Machine Learning
2131145,genap,2023,6PSIA,SIL0135,Lab. IT Governance,1,8,8,8,0,A,Manajemen
2131145,genap,2023,6PSIA,SI00289,IT Governance,3,13,14,14,1,A,Manajemen
2131145,genap,2023,6PSIA,SIL0134,Lab. Pengembangan Aplikasi Mobile,1,5,8,7,2,A,Mobile Development
2131145,genap,2023,6PSIA,SI00248,Manajemen Proyek Sistem Informasi,3,12,14,14,2,A,Manajemen 
2131145,genap,2023,6SIMA,SI00230,Kerja Praktek,6,0,0,0,0,,Tugas Akhir
2131146,genap,2023,6SIMA,SI00230,Kerja Praktek,6,0,0,0,0,A,Tugas Akhir
2131146,genap,2023,6DKVB,SI00290,Pengembangan Video Game,3,14,14,14,0,A,Game Making
2131146,genap,2023,6DKVB,SIL0138,Lab. Pengembangan Video Game,1,2,8,2,0,,Game Making
2131146,genap,2023,6MBSI,SI00244,Etika Profesi Sistem Informasi,3,0,0,0,0,A,Ethics
2131146,genap,2023,6MBSI,SI00248,Manajemen Proyek Sistem Informasi,3,0,0,0,0,A,Manajemen 
2131146,genap,2023,6MBSI,SI00288,Business Intelligence,3,0,0,0,0,A,Machine Learning
2131146,genap,2023,6MBSI,SIL0136,Lab. Business Intelligence,1,0,0,0,0,A,Machine Learning
2131146,genap,2023,6PSIA,SI00286,Pengembangan Aplikasi Mobile,3,12,14,12,0,,Mobile Development
2131146,genap,2023,6PSIA,SIL0134,Lab. Pengembangan Aplikasi Mobile,1,7,8,7,0,A,Mobile Development
2131148,genap,2023,6MBSI,SI00230,Kerja Praktek,6,0,0,0,0,A,Tugas Akhir
2131148,genap,2023,6MBSI,SI00318,Pengalaman Industri,1,0,0,0,0,A,Tugas Akhir
2131148,genap,2023,6MBSI,SI00244,Etika Profesi Sistem Informasi,3,0,0,0,0,A,Ethics
2131148,genap,2023,6MBSI,SI00248,Manajemen Proyek Sistem Informasi,3,0,0,0,0,A,Manajemen 
2131148,genap,2023,6PSIB,SI00286,Pengembangan Aplikasi Mobile,3,11,14,12,1,,Mobile Development
2131148,genap,2023,6PSIB,SIL0134,Lab. Pengembangan Aplikasi Mobile,1,7,8,7,0,A,Mobile Development
2131148,genap,2023,6PSIB,SI00289,IT Governance,3,14,14,14,0,B,Manajemen
2131148,genap,2023,6PSIB,SI00288,Business Intelligence,3,12,14,14,2,,Machine Learning
2131148,genap,2023,6PSIB,SIL0136,Lab. Business Intelligence,1,8,8,8,0,,Machine Learning
2131149,genap,2023,6PSIA,SI00286,Pengembangan Aplikasi Mobile,3,12,14,12,0,,Mobile Development
2131149,genap,2023,6PSIA,SI00244,Etika Profesi Sistem Informasi,3,14,14,14,0,,Ethics
2131149,genap,2023,6PSIA,SIL0136,Lab. Business Intelligence,1,8,8,8,0,,Machine Learning
2131149,genap,2023,6PSIA,SI00288,Business Intelligence,3,14,14,14,0,,Machine Learning
2131149,genap,2023,6PSIA,SIL0135,Lab. IT Governance,1,8,8,8,0,A,Manajemen
2131149,genap,2023,6PSIA,SI00289,IT Governance,3,14,14,14,0,A,Manajemen
2131149,genap,2023,6PSIA,SIL0134,Lab. Pengembangan Aplikasi Mobile,1,7,8,7,0,A,Mobile Development
2131149,genap,2023,6PSIA,SI00248,Manajemen Proyek Sistem Informasi,3,14,14,14,0,A,Manajemen 
2131149,genap,2023,6SIMA,SI00230,Kerja Praktek,6,0,0,0,0,A,Tugas Akhir
2131153,genap,2023,6MBSI,SI00230,Kerja Praktek,6,0,0,0,0,A,Tugas Akhir
2131153,genap,2023,6DKVA,SI00290,Pengembangan Video Game,3,14,14,14,0,A,Game Making
2131153,genap,2023,6DKVA,SI00240,Efek Visual,3,13,14,13,0,,Animation
2131153,genap,2023,6MBSI,SI00318,Pengalaman Industri,1,0,0,0,0,A,Tugas Akhir
2131153,genap,2023,6MBSI,SI00244,Etika Profesi Sistem Informasi,3,0,0,0,0,A,Ethics
2131153,genap,2023,6MBSI,SI00248,Manajemen Proyek Sistem Informasi,3,0,0,0,0,A,Manajemen 
2131153,genap,2023,6MBSI,SI00233,Desain Kreatif,3,0,0,0,0,A,Design
2131153,genap,2023,6MBSI,SIL0139,Lab. Desain Kreatif,1,0,0,0,0,A,Design
2131158,genap,2023,6MBSI,SI00230,Kerja Praktek,6,0,0,0,0,,Tugas Akhir
2131158,genap,2023,6MBSI,SI00318,Pengalaman Industri,1,0,0,0,0,,Tugas Akhir
2131158,genap,2023,6MBSI,SI00244,Etika Profesi Sistem Informasi,3,0,0,0,0,,Ethics
2131158,genap,2023,6MBSI,SI00248,Manajemen Proyek Sistem Informasi,3,0,0,0,0,,Manajemen 
2131158,genap,2023,6PSIB,SI00286,Pengembangan Aplikasi Mobile,3,10,14,12,2,,Mobile Development
2131158,genap,2023,6PSIB,SIL0134,Lab. Pengembangan Aplikasi Mobile,1,4,8,7,3,A,Mobile Development
2131158,genap,2023,6PSIB,SI00289,IT Governance,3,13,14,14,1,B,Manajemen
2131158,genap,2023,6PSIB,SI00288,Business Intelligence,3,10,14,14,4,,Machine Learning
2131158,genap,2023,6PSIB,SIL0136,Lab. Business Intelligence,1,7,8,8,1,,Machine Learning
2231001,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,14,14,14,0,,Bahasa
2231001,genap,2023,4PSIA,SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,13,0,A,Basic Programming
2231001,genap,2023,4PSIA,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231001,genap,2023,4PSIA,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231001,genap,2023,4PSIA,SI00234,Machine Learning,3,14,14,14,0,A,Machine Learning
2231001,genap,2023,4PSIA,SI00268,Statistik Untuk Riset,3,14,14,14,0,B,Tugas Akhir
2231001,genap,2023,4PSIA,SIL0092,Lab. Pemograman Berorientasi Obyek,1,7,8,8,1,B,Basic Programming
2231001,genap,2023,4PSIA,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,B,Basic Programming
2231001,genap,2023,4PSIA,SI00208,Teknik Pemasaran Digital,3,13,14,14,1,A,Marketing
2231001,genap,2023,4PSIA,SI00283,Pengembangan Startup Business,3,13,14,14,1,,Startup
2231002,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,C,Basic Programming
2231002,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231002,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231002,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231002,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,B,Basic Programming
2231002,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,12,14,14,2,A,Marketing
2231002,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,C,Tugas Akhir
2231002,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231002,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231002,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,13,14,14,1,B,Bahasa
2231003,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231003,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231003,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231003,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,B,Tugas Akhir
2231003,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,B,Game Making
2231003,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231003,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231003,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,7,8,8,1,B,Modelling
2231003,genap,2023,4DKVA,SI00163,Teknologi Game,3,13,14,14,1,C,Game Making
2231003,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,B,Bahasa
2231004,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,13,14,14,1,C,Basic Programming
2231004,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231004,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,8,9,9,1,A,Machine Learning
2231004,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231004,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,C,Basic Programming
2231004,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,11,14,14,3,A,Marketing
2231004,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,B,Tugas Akhir
2231004,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,12,14,14,2,,Startup
2231004,genap,2023,4PSIB,SI00234,Machine Learning,3,13,14,14,1,,Machine Learning
2231004,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,B,Bahasa
2231005,genap,2023,4DKVB,SI00236,3D Model Dan Tekstur,3,13,14,14,1,,Modelling
2231005,genap,2023,4DKVB,SIL0094,Lab. Teknologi Game,1,7,8,7,0,A,Game Making
2231005,genap,2023,4DKVB,SI00163,Teknologi Game,3,14,14,14,0,C,Game Making
2231005,genap,2023,4DKVB,SIL0125,Lab 3D Model Dan Tekstur,1,8,8,8,0,B,Modelling
2231005,genap,2023,4DKVB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231005,genap,2023,4DKVB,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231005,genap,2023,4DKVB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231005,genap,2023,4DKVB,SI00208,Teknik Pemasaran Digital,3,13,14,14,0,,Marketing
2231005,genap,2023,4DKVB,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231005,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,13,14,14,1,D,Bahasa
2231006,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,D,Bahasa
2231006,genap,2023,4PSIA,SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,13,0,A,Basic Programming
2231006,genap,2023,4PSIA,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231006,genap,2023,4PSIA,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231006,genap,2023,4PSIA,SI00234,Machine Learning,3,12,14,14,1,A,Machine Learning
2231006,genap,2023,4PSIA,SI00268,Statistik Untuk Riset,3,14,14,14,0,B,Tugas Akhir
2231006,genap,2023,4PSIA,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,B,Basic Programming
2231006,genap,2023,4PSIA,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,C,Basic Programming
2231006,genap,2023,4PSIA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231006,genap,2023,4PSIA,SI00283,Pengembangan Startup Business,3,13,14,14,1,,Startup
2231007,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,C,Basic Programming
2231007,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231007,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231007,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231007,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,C,Basic Programming
2231007,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,13,14,14,1,A,Marketing
2231007,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231007,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231007,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231007,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,B,Bahasa
2231008,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231008,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231008,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231008,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,C,Tugas Akhir
2231008,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,E,Game Making
2231008,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,13,14,14,1,,Startup
2231008,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231008,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,7,8,8,1,A,Modelling
2231008,genap,2023,4DKVA,SI00163,Teknologi Game,3,13,14,14,1,E,Game Making
2231008,genap,2023,4JLMA,SI00296,Bahasa dan Budaya Jepang,3,12,14,14,2,,Bahasa
2231009,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,13,14,14,1,C,Basic Programming
2231009,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231009,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231009,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231009,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,7,8,8,1,B,Basic Programming
2231009,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,13,14,14,1,A,Marketing
2231009,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,C,Tugas Akhir
2231009,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231009,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231009,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,13,14,14,1,,Bahasa
2231010,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,B,Basic Programming
2231010,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,B,Basic Programming
2231010,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,7,9,9,2,A,Machine Learning
2231010,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231010,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,7,8,8,1,B,Basic Programming
2231010,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,13,14,14,1,A,Marketing
2231010,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231010,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,13,14,14,1,,Startup
2231010,genap,2023,4PSIB,SI00234,Machine Learning,3,13,14,14,1,,Machine Learning
2231010,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,12,14,14,2,C,Bahasa
2231011,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231011,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231011,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231011,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231011,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,A,Game Making
2231011,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231011,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231011,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,8,8,8,0,A,Modelling
2231011,genap,2023,4DKVA,SI00163,Teknologi Game,3,14,14,14,0,A,Game Making
2231011,genap,2023,4ADMA,SI00260,Bahasa Mandarin,3,14,14,14,0,A,Bahasa
2231014,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231014,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,13,14,14,1,A,Marketing
2231014,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,7,8,8,1,,Design
2231014,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,C,Tugas Akhir
2231014,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,E,Game Making
2231014,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,13,14,14,1,,Startup
2231014,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,13,14,14,1,,Modelling
2231014,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,7,8,8,1,A,Modelling
2231014,genap,2023,4DKVA,SI00163,Teknologi Game,3,12,14,14,2,E,Game Making
2231014,genap,2023,4JLMA,SI00296,Bahasa dan Budaya Jepang,3,14,14,14,0,,Bahasa
2231015,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,13,14,14,1,,Design
2231015,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,12,14,14,2,A,Marketing
2231015,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231015,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,C,Game Making
2231015,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,13,14,14,1,,Startup
2231015,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,11,14,14,3,,Modelling
2231015,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,5,8,8,3,D,Modelling
2231015,genap,2023,4DKVA,SI00163,Teknologi Game,3,11,14,14,3,D,Game Making
2231015,genap,2023,4PSIA,SI00268,Statistik Untuk Riset,3,14,14,14,0,E,Tugas Akhir
2231015,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,12,14,14,2,D,Bahasa
2231016,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231016,genap,2023,4PSIB,SI00234,Machine Learning,3,12,14,14,2,,Machine Learning
2231016,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,14,1,A,Basic Programming
2231016,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,6,9,9,3,C,Machine Learning
2231016,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,6,8,8,2,C,Basic Programming
2231016,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,12,14,14,2,A,Marketing
2231016,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,E,Tugas Akhir
2231016,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,13,14,14,1,,Startup
2231016,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,13,14,14,1,C,Basic Programming
2231016,genap,2023,4JLMA,SI00296,Bahasa dan Budaya Jepang,3,11,14,14,3,,Bahasa
2231017,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,13,14,14,1,C,Basic Programming
2231017,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231017,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,8,9,9,1,B,Machine Learning
2231017,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231017,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,7,8,8,1,B,Basic Programming
2231017,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,11,14,14,3,A,Marketing
2231017,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,B,Tugas Akhir
2231017,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,12,14,14,2,,Startup
2231017,genap,2023,4PSIB,SI00234,Machine Learning,3,13,14,14,1,,Machine Learning
2231017,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,12,14,14,2,,Bahasa
2231018,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231018,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231018,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,C,Basic Programming
2231018,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,B,Machine Learning
2231018,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231018,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231018,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,B,Tugas Akhir
2231018,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231018,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,A,Basic Programming
2231018,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,C,Bahasa
2231019,genap,2023,4DKVB,SI00236,3D Model Dan Tekstur,3,12,14,14,2,,Modelling
2231019,genap,2023,4DKVB,SI00283,Pengembangan Startup Business,3,13,14,14,1,,Startup
2231019,genap,2023,4DKVB,SIL0094,Lab. Teknologi Game,1,6,8,7,1,E,Game Making
2231019,genap,2023,4DKVB,SIL0125,Lab 3D Model Dan Tekstur,1,6,8,8,2,B,Modelling
2231019,genap,2023,4DKVB,SI00268,Statistik Untuk Riset,3,14,14,14,0,E,Tugas Akhir
2231019,genap,2023,4DKVB,SI00208,Teknik Pemasaran Digital,3,12,14,14,1,,Marketing
2231019,genap,2023,4DKVB,SI00163,Teknologi Game,3,13,14,14,1,C,Game Making
2231019,genap,2023,4DKVB,SIL0118,Lab. Fotografi dan Desain Multimedia,1,6,8,8,2,,Design
2231019,genap,2023,4DKVB,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231019,genap,2023,4JLMA,SI00296,Bahasa dan Budaya Jepang,3,12,14,14,2,,Bahasa
2231020,genap,2023,4PSIA,SI00317,Pemrograman Berorientasi Obyek,3,13,14,14,1,C,Basic Programming
2231020,genap,2023,4PSIA,SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,13,0,A,Basic Programming
2231020,genap,2023,4PSIA,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231020,genap,2023,4PSIA,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231020,genap,2023,4PSIA,SIL0092,Lab. Pemograman Berorientasi Obyek,1,7,8,8,1,C,Basic Programming
2231020,genap,2023,4PSIA,SI00208,Teknik Pemasaran Digital,3,12,14,14,2,A,Marketing
2231020,genap,2023,4PSIA,SI00268,Statistik Untuk Riset,3,14,14,14,0,C,Tugas Akhir
2231020,genap,2023,4PSIA,SI00283,Pengembangan Startup Business,3,12,14,14,2,,Startup
2231020,genap,2023,4PSIA,SI00234,Machine Learning,3,14,14,14,0,A,Machine Learning
2231020,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,14,14,14,0,,Bahasa
2231021,genap,2023,4PSIA,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,C,Basic Programming
2231021,genap,2023,4PSIA,SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,13,0,A,Basic Programming
2231021,genap,2023,4PSIA,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231021,genap,2023,4PSIA,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231021,genap,2023,4PSIA,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,C,Basic Programming
2231021,genap,2023,4PSIA,SI00208,Teknik Pemasaran Digital,3,13,14,14,1,A,Marketing
2231021,genap,2023,4PSIA,SI00268,Statistik Untuk Riset,3,14,14,14,0,B,Tugas Akhir
2231021,genap,2023,4PSIA,SI00283,Pengembangan Startup Business,3,13,14,14,1,,Startup
2231021,genap,2023,4PSIA,SI00234,Machine Learning,3,14,14,14,0,A,Machine Learning
2231021,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,14,14,14,0,,Bahasa
2231022,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,B,Basic Programming
2231022,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231022,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231022,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231022,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231022,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231022,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231022,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231022,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,B,Basic Programming
2231022,genap,2023,4ADMA,SI00260,Bahasa Mandarin,3,14,14,14,0,A,Bahasa
2231024,genap,2023,4PSIA,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,B,Basic Programming
2231024,genap,2023,4PSIA,SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,13,0,A,Basic Programming
2231024,genap,2023,4PSIA,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
